function_id,user_id,accurate,adequate,concise,similarity,source,text,text.1,bleu,b1,b2,b3,b4,bleu_cat
41,1,2,3,2,3,reference,this method evaluates the given population passed as,evaluates the population,2.3691392088083773e-155,0.18887560283756186,0.09443780141878093,4.20262166383659e-309,4.20262166383659e-309,2
41,3,4,4,1,4,alex1,evaluates the population,this method evaluates the given population passed as,2.3691392088083773e-155,0.18887560283756186,0.09443780141878093,4.20262166383659e-309,4.20262166383659e-309,2
41,4,3,3,1,3,alex1,evaluates the population,this method evaluates the given population passed as,2.3691392088083773e-155,0.18887560283756186,0.09443780141878093,4.20262166383659e-309,4.20262166383659e-309,2
41,6,2,3,3,3,reference,this method evaluates the given population passed as,evaluates the population,2.3691392088083773e-155,0.18887560283756186,0.09443780141878093,4.20262166383659e-309,4.20262166383659e-309,2
42,1,4,1,1,2,reference,start running the simulation from either a stopped or paused state,play the current state of the simulation,4.35483727327488e-155,0.24202205228903967,0.09411968700129322,1.25653953070478e-308,1.25653953070478e-308,3
42,3,1,3,2,1,alex1,play the current state of the simulation,start running the simulation from either a stopped or paused state,4.35483727327488e-155,0.24202205228903967,0.09411968700129322,1.25653953070478e-308,1.25653953070478e-308,3
42,4,4,2,2,2,reference,start running the simulation from either a stopped or paused state,play the current state of the simulation,4.35483727327488e-155,0.24202205228903967,0.09411968700129322,1.25653953070478e-308,1.25653953070478e-308,3
42,6,2,3,3,1,alex1,play the current state of the simulation,start running the simulation from either a stopped or paused state,4.35483727327488e-155,0.24202205228903967,0.09411968700129322,1.25653953070478e-308,1.25653953070478e-308,3
43,1,4,1,1,2,reference,ask a file for the username and password,reads from the file from the file,1.154647032204335e-231,0.24767939992862334,1.928867353251809e-308,1.928867353251809e-308,1.928867353251809e-308,2
43,3,4,4,1,1,alex1,reads from the file from the file,ask a file for the username and password,1.154647032204335e-231,0.24767939992862334,1.928867353251809e-308,1.928867353251809e-308,1.928867353251809e-308,2
43,4,3,4,2,2,alex1,reads from the file from the file,ask a file for the username and password,1.154647032204335e-231,0.24767939992862334,1.928867353251809e-308,1.928867353251809e-308,1.928867353251809e-308,2
43,6,3,1,1,2,reference,ask a file for the username and password,reads from the file from the file,1.154647032204335e-231,0.24767939992862334,1.928867353251809e-308,1.928867353251809e-308,1.928867353251809e-308,2
44,1,4,1,1,2,reference,this method resets schedule conflict,resets the identity conflict conflict,1.4488496539373276e-231,0.4,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
44,3,2,3,1,2,alex1,resets the identity conflict conflict,this method resets schedule conflict,1.4488496539373276e-231,0.4,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
44,4,3,2,1,2,reference,this method resets schedule conflict,resets the identity conflict conflict,1.4488496539373276e-231,0.4,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
44,6,2,3,3,2,alex1,resets the identity conflict conflict,this method resets schedule conflict,1.4488496539373276e-231,0.4,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
45,1,3,3,1,2,reference,method called from do end tag,this method is called when the same is called to be executed,1.1640469867513693e-231,0.16666666666666669,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
45,3,2,4,2,1,alex1,this method is called when the same is called to be executed,method called from do end tag,1.1640469867513693e-231,0.16666666666666669,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
45,4,2,4,4,1,alex1,this method is called when the same is called to be executed,method called from do end tag,1.1640469867513693e-231,0.16666666666666669,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
45,6,2,4,2,2,reference,method called from do end tag,this method is called when the same is called to be executed,1.1640469867513693e-231,0.16666666666666669,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
46,1,4,1,1,4,reference,this function swaps two items positions in the menu list,swap the items in the list of items,6.005740822548667e-155,0.38940039153570244,0.1112572547244864,1.7328892633971685e-308,1.7328892633971685e-308,3
46,3,4,1,1,3,alex1,swap the items in the list of items,this function swaps two items positions in the menu list,6.005740822548667e-155,0.38940039153570244,0.1112572547244864,1.7328892633971685e-308,1.7328892633971685e-308,3
46,4,4,2,1,3,reference,this function swaps two items positions in the menu list,swap the items in the list of items,6.005740822548667e-155,0.38940039153570244,0.1112572547244864,1.7328892633971685e-308,1.7328892633971685e-308,3
46,6,4,1,1,4,alex1,swap the items in the list of items,this function swaps two items positions in the menu list,6.005740822548667e-155,0.38940039153570244,0.1112572547244864,1.7328892633971685e-308,1.7328892633971685e-308,3
47,1,4,1,1,4,reference,returns an initiliazed instance of back command2 component,returns an initiliazed instance of back command2 component,1.0,1.0,1.0,1.0,1.0,4
47,3,4,1,1,4,alex1,returns an initiliazed instance of back command2 component,returns an initiliazed instance of back command2 component,1.0,1.0,1.0,1.0,1.0,4
47,4,4,2,2,4,alex1,returns an initiliazed instance of back command2 component,returns an initiliazed instance of back command2 component,1.0,1.0,1.0,1.0,1.0,4
47,6,4,1,1,4,reference,returns an initiliazed instance of back command2 component,returns an initiliazed instance of back command2 component,1.0,1.0,1.0,1.0,1.0,4
48,1,4,1,2,4,reference,this adds a property descriptor for the component definition id feature,this adds a property descriptor for the id id feature,0.6398166741645538,0.8143536762323635,0.7037624362501907,0.5655233862724747,0.5170499531634054,4
48,3,4,1,2,3,alex1,this adds a property descriptor for the id id feature,this adds a property descriptor for the component definition id feature,0.6398166741645538,0.8143536762323635,0.7037624362501907,0.5655233862724747,0.5170499531634054,4
48,4,3,2,2,3,reference,this adds a property descriptor for the component definition id feature,this adds a property descriptor for the id id feature,0.6398166741645538,0.8143536762323635,0.7037624362501907,0.5655233862724747,0.5170499531634054,4
48,6,2,3,1,3,alex1,this adds a property descriptor for the id id feature,this adds a property descriptor for the component definition id feature,0.6398166741645538,0.8143536762323635,0.7037624362501907,0.5655233862724747,0.5170499531634054,4
49,1,3,3,1,4,reference,this adds a property descriptor for the uri feature,this adds a property descriptor for the uri feature,1.0,1.0,1.0,1.0,1.0,4
49,3,4,1,1,4,alex1,this adds a property descriptor for the uri feature,this adds a property descriptor for the uri feature,1.0,1.0,1.0,1.0,1.0,4
49,4,4,2,1,4,alex1,this adds a property descriptor for the uri feature,this adds a property descriptor for the uri feature,1.0,1.0,1.0,1.0,1.0,4
49,6,3,2,1,4,reference,this adds a property descriptor for the uri feature,this adds a property descriptor for the uri feature,1.0,1.0,1.0,1.0,1.0,4
50,1,2,3,3,1,reference,self modifying version of view dice,returns a <UNK> for the given <UNK>,0.0,0.0,0.0,0.0,0.0,1
50,3,1,4,4,1,alex1,returns a <UNK> for the given <UNK>,self modifying version of view dice,0.0,0.0,0.0,0.0,0.0,1
50,4,3,3,2,1,reference,self modifying version of view dice,returns a <UNK> for the given <UNK>,0.0,0.0,0.0,0.0,0.0,1
50,6,1,4,1,1,alex1,returns a <UNK> for the given <UNK>,self modifying version of view dice,0.0,0.0,0.0,0.0,0.0,1
51,1,2,4,3,1,reference,group select or deselct on all selected rows,called when the selected button is pressed,9.709385502639237e-232,0.12383969996431167,1.928867353251809e-308,1.928867353251809e-308,1.928867353251809e-308,2
51,3,4,4,1,1,alex1,called when the selected button is pressed,group select or deselct on all selected rows,9.709385502639237e-232,0.12383969996431167,1.928867353251809e-308,1.928867353251809e-308,1.928867353251809e-308,2
51,4,3,3,2,2,alex1,called when the selected button is pressed,group select or deselct on all selected rows,9.709385502639237e-232,0.12383969996431167,1.928867353251809e-308,1.928867353251809e-308,1.928867353251809e-308,2
51,6,3,3,2,1,reference,group select or deselct on all selected rows,called when the selected button is pressed,9.709385502639237e-232,0.12383969996431167,1.928867353251809e-308,1.928867353251809e-308,1.928867353251809e-308,2
52,1,3,4,1,2,reference,hierarchical f score function,calculate the cross product of the given relation,0.0,0.0,0.0,0.0,0.0,1
52,3,4,2,1,1,alex1,calculate the cross product of the given relation,hierarchical f score function,0.0,0.0,0.0,0.0,0.0,1
52,4,2,3,2,1,reference,hierarchical f score function,calculate the cross product of the given relation,0.0,0.0,0.0,0.0,0.0,1
52,6,2,3,2,1,alex1,calculate the cross product of the given relation,hierarchical f score function,0.0,0.0,0.0,0.0,0.0,1
53,1,3,2,1,2,reference,draw the control fps panel in the control sketch window,draw the outline of the,3.4150773803399636e-155,0.2207276647028654,0.09196986029286058,8.18558927632837e-309,8.18558927632837e-309,2
53,3,2,3,1,1,alex1,draw the outline of the,draw the control fps panel in the control sketch window,3.4150773803399636e-155,0.2207276647028654,0.09196986029286058,8.18558927632837e-309,8.18558927632837e-309,2
53,4,3,4,2,2,alex1,draw the outline of the,draw the control fps panel in the control sketch window,3.4150773803399636e-155,0.2207276647028654,0.09196986029286058,8.18558927632837e-309,8.18558927632837e-309,2
53,6,4,1,2,2,reference,draw the control fps panel in the control sketch window,draw the outline of the,3.4150773803399636e-155,0.2207276647028654,0.09196986029286058,8.18558927632837e-309,8.18558927632837e-309,2
54,1,4,3,2,2,reference,handle the halt system call,handle the <UNK>,5.819186114595022e-155,0.3422780793550613,0.256708559516296,1.142391010069532e-308,1.142391010069532e-308,3
54,3,1,4,1,1,alex1,handle the <UNK>,handle the halt system call,5.819186114595022e-155,0.3422780793550613,0.256708559516296,1.142391010069532e-308,1.142391010069532e-308,3
54,4,4,2,2,2,reference,handle the halt system call,handle the <UNK>,5.819186114595022e-155,0.3422780793550613,0.256708559516296,1.142391010069532e-308,1.142391010069532e-308,3
54,6,1,4,2,1,alex1,handle the <UNK>,handle the halt system call,5.819186114595022e-155,0.3422780793550613,0.256708559516296,1.142391010069532e-308,1.142391010069532e-308,3
55,1,4,4,1,2,reference,releases an exclusive lock,release any exclusive references that are guaranteed to the specified,1.0244914152188952e-231,0.10000000000000002,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
55,3,3,4,2,3,alex1,release any exclusive references that are guaranteed to the specified,releases an exclusive lock,1.0244914152188952e-231,0.10000000000000002,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
55,4,1,3,4,1,alex1,release any exclusive references that are guaranteed to the specified,releases an exclusive lock,1.0244914152188952e-231,0.10000000000000002,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
55,6,4,1,2,1,reference,releases an exclusive lock,release any exclusive references that are guaranteed to the specified,1.0244914152188952e-231,0.10000000000000002,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
56,1,3,3,3,2,reference,returns a rectangle which represents the rectangular,returns the bounds of the receiver,1.171778691554733e-231,0.28216057496353797,1.8834843577582417e-308,1.8834843577582417e-308,1.8834843577582417e-308,2
56,3,4,2,1,2,alex1,returns the bounds of the receiver,returns a rectangle which represents the rectangular,1.171778691554733e-231,0.28216057496353797,1.8834843577582417e-308,1.8834843577582417e-308,1.8834843577582417e-308,2
56,4,3,3,3,2,reference,returns a rectangle which represents the rectangular,returns the bounds of the receiver,1.171778691554733e-231,0.28216057496353797,1.8834843577582417e-308,1.8834843577582417e-308,1.8834843577582417e-308,2
56,6,3,2,1,2,alex1,returns the bounds of the receiver,returns a rectangle which represents the rectangular,1.171778691554733e-231,0.28216057496353797,1.8834843577582417e-308,1.8834843577582417e-308,1.8834843577582417e-308,2
57,1,4,4,1,4,reference,refresh tree panel,refreshes the tree panel,9.53091075863908e-155,0.5,0.3333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,3
57,3,4,1,1,4,alex1,refreshes the tree panel,refresh tree panel,9.53091075863908e-155,0.5,0.3333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,3
57,4,3,3,2,4,alex1,refreshes the tree panel,refresh tree panel,9.53091075863908e-155,0.5,0.3333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,3
57,6,4,3,1,4,reference,refresh tree panel,refreshes the tree panel,9.53091075863908e-155,0.5,0.3333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,3
58,1,4,2,1,2,reference,create server file view,create the main menu bar,1.2183324802375697e-231,0.2,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
58,3,3,1,1,1,alex1,create the main menu bar,create server file view,1.2183324802375697e-231,0.2,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
58,4,3,3,2,2,reference,create server file view,create the main menu bar,1.2183324802375697e-231,0.2,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
58,6,2,3,2,2,alex1,create the main menu bar,create server file view,1.2183324802375697e-231,0.2,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
59,1,3,3,1,2,reference,adds a rotation to this matrix,adds a rotation to the rotation axis,0.41113361690051975,0.5714285714285714,0.5,0.4,0.25,4
59,3,4,3,1,4,alex1,adds a rotation to the rotation axis,adds a rotation to this matrix,0.41113361690051975,0.5714285714285714,0.5,0.4,0.25,4
59,4,2,3,2,2,alex1,adds a rotation to the rotation axis,adds a rotation to this matrix,0.41113361690051975,0.5714285714285714,0.5,0.4,0.25,4
59,6,4,1,1,3,reference,adds a rotation to this matrix,adds a rotation to the rotation axis,0.41113361690051975,0.5714285714285714,0.5,0.4,0.25,4
60,1,4,2,2,2,reference,test of set example method of class com,test of set county method of class org,7.508645449069235e-78,0.75,0.5714285714285714,0.3333333333333333,2.2250738585072626e-308,4
60,3,1,4,1,1,alex1,test of set county method of class org,test of set example method of class com,7.508645449069235e-78,0.75,0.5714285714285714,0.3333333333333333,2.2250738585072626e-308,4
60,4,3,2,2,2,reference,test of set example method of class com,test of set county method of class org,7.508645449069235e-78,0.75,0.5714285714285714,0.3333333333333333,2.2250738585072626e-308,4
60,6,1,4,3,1,alex1,test of set county method of class org,test of set example method of class com,7.508645449069235e-78,0.75,0.5714285714285714,0.3333333333333333,2.2250738585072626e-308,4
61,1,2,3,3,2,reference,save settings to property file,saves the properties of the properties,0.0,0.0,0.0,0.0,0.0,1
61,3,3,3,1,1,alex1,saves the properties of the properties,save settings to property file,0.0,0.0,0.0,0.0,0.0,1
61,4,3,2,1,3,alex1,saves the properties of the properties,save settings to property file,0.0,0.0,0.0,0.0,0.0,1
61,6,4,1,1,2,reference,save settings to property file,saves the properties of the properties,0.0,0.0,0.0,0.0,0.0,1
62,1,3,2,1,2,reference,notifies the client that the worker is ready to receive calls to other,process a worker to process a remote service,6.895396983435736e-232,0.13381535712974757,1.190996212064859e-308,1.190996212064859e-308,1.190996212064859e-308,1
62,3,2,4,1,2,alex1,process a worker to process a remote service,notifies the client that the worker is ready to receive calls to other,6.895396983435736e-232,0.13381535712974757,1.190996212064859e-308,1.190996212064859e-308,1.190996212064859e-308,1
62,4,3,2,2,2,reference,notifies the client that the worker is ready to receive calls to other,process a worker to process a remote service,6.895396983435736e-232,0.13381535712974757,1.190996212064859e-308,1.190996212064859e-308,1.190996212064859e-308,1
62,6,3,2,1,1,alex1,process a worker to process a remote service,notifies the client that the worker is ready to receive calls to other,6.895396983435736e-232,0.13381535712974757,1.190996212064859e-308,1.190996212064859e-308,1.190996212064859e-308,1
63,1,3,3,2,2,reference,load balances from the ranking file and configure the timer to save,caches the given file,2.0732986305800918e-232,0.06766764161830635,3.01131000863463e-309,3.01131000863463e-309,3.01131000863463e-309,1
63,3,2,4,2,1,alex1,caches the given file,load balances from the ranking file and configure the timer to save,2.0732986305800918e-232,0.06766764161830635,3.01131000863463e-309,3.01131000863463e-309,3.01131000863463e-309,1
63,4,3,4,2,1,alex1,caches the given file,load balances from the ranking file and configure the timer to save,2.0732986305800918e-232,0.06766764161830635,3.01131000863463e-309,3.01131000863463e-309,3.01131000863463e-309,1
63,6,4,1,1,1,reference,load balances from the ranking file and configure the timer to save,caches the given file,2.0732986305800918e-232,0.06766764161830635,3.01131000863463e-309,3.01131000863463e-309,3.01131000863463e-309,1
64,1,3,2,3,1,reference,return an code elist code containing all partner link elements defined,returns the scope of the scope,0.0,0.0,0.0,0.0,0.0,1
64,3,1,4,1,1,alex1,returns the scope of the scope,return an code elist code containing all partner link elements defined,0.0,0.0,0.0,0.0,0.0,1
64,4,2,4,4,1,reference,return an code elist code containing all partner link elements defined,returns the scope of the scope,0.0,0.0,0.0,0.0,0.0,1
64,6,2,3,3,1,alex1,returns the scope of the scope,return an code elist code containing all partner link elements defined,0.0,0.0,0.0,0.0,0.0,1
65,1,3,3,1,4,reference,this adds a property descriptor for the base feature,this adds a property descriptor for the base feature,1.0,1.0,1.0,1.0,1.0,4
65,3,4,1,1,4,alex1,this adds a property descriptor for the base feature,this adds a property descriptor for the base feature,1.0,1.0,1.0,1.0,1.0,4
65,4,3,3,2,4,alex1,this adds a property descriptor for the base feature,this adds a property descriptor for the base feature,1.0,1.0,1.0,1.0,1.0,4
65,6,4,1,1,4,reference,this adds a property descriptor for the base feature,this adds a property descriptor for the base feature,1.0,1.0,1.0,1.0,1.0,4
66,1,3,2,1,4,reference,this adds a property descriptor for the parent event name feature,this adds a property descriptor for the parent name feature,0.7516501147964686,0.9048374180359595,0.8042999271430751,0.6786280635269697,0.6463124414542568,4
66,3,3,1,1,3,alex1,this adds a property descriptor for the parent name feature,this adds a property descriptor for the parent event name feature,0.7516501147964686,0.9048374180359595,0.8042999271430751,0.6786280635269697,0.6463124414542568,4
66,4,3,2,2,3,reference,this adds a property descriptor for the parent event name feature,this adds a property descriptor for the parent name feature,0.7516501147964686,0.9048374180359595,0.8042999271430751,0.6786280635269697,0.6463124414542568,4
66,6,3,3,2,4,alex1,this adds a property descriptor for the parent name feature,this adds a property descriptor for the parent event name feature,0.7516501147964686,0.9048374180359595,0.8042999271430751,0.6786280635269697,0.6463124414542568,4
67,1,3,3,1,4,reference,this adds a property descriptor for the fixed feature,this adds a property descriptor for the fixed feature,1.0,1.0,1.0,1.0,1.0,4
67,3,4,1,1,4,alex1,this adds a property descriptor for the fixed feature,this adds a property descriptor for the fixed feature,1.0,1.0,1.0,1.0,1.0,4
67,4,3,2,2,4,alex1,this adds a property descriptor for the fixed feature,this adds a property descriptor for the fixed feature,1.0,1.0,1.0,1.0,1.0,4
67,6,4,1,1,4,reference,this adds a property descriptor for the fixed feature,this adds a property descriptor for the fixed feature,1.0,1.0,1.0,1.0,1.0,4
68,1,2,4,3,1,reference,an invalid character in a predicate is ignored but reported as a warning,test the case of a reported reported by a,8.875814970513353e-232,0.2137267961433182,1.4266737208830245e-308,1.4266737208830245e-308,1.4266737208830245e-308,2
68,3,3,3,1,1,alex1,test the case of a reported reported by a,an invalid character in a predicate is ignored but reported as a warning,8.875814970513353e-232,0.2137267961433182,1.4266737208830245e-308,1.4266737208830245e-308,1.4266737208830245e-308,2
68,4,3,4,2,2,reference,an invalid character in a predicate is ignored but reported as a warning,test the case of a reported reported by a,8.875814970513353e-232,0.2137267961433182,1.4266737208830245e-308,1.4266737208830245e-308,1.4266737208830245e-308,2
68,6,1,4,3,1,alex1,test the case of a reported reported by a,an invalid character in a predicate is ignored but reported as a warning,8.875814970513353e-232,0.2137267961433182,1.4266737208830245e-308,1.4266737208830245e-308,1.4266737208830245e-308,2
69,1,1,4,4,1,reference,all other tests only check for occurrences in axioms,tests if the given resource is null,8.416851712392762e-232,0.10735389901075512,1.6720924800836196e-308,1.6720924800836196e-308,1.6720924800836196e-308,1
69,3,2,4,1,1,alex1,tests if the given resource is null,all other tests only check for occurrences in axioms,8.416851712392762e-232,0.10735389901075512,1.6720924800836196e-308,1.6720924800836196e-308,1.6720924800836196e-308,1
69,4,3,3,1,1,alex1,tests if the given resource is null,all other tests only check for occurrences in axioms,8.416851712392762e-232,0.10735389901075512,1.6720924800836196e-308,1.6720924800836196e-308,1.6720924800836196e-308,1
69,6,2,3,3,1,reference,all other tests only check for occurrences in axioms,tests if the given resource is null,8.416851712392762e-232,0.10735389901075512,1.6720924800836196e-308,1.6720924800836196e-308,1.6720924800836196e-308,1
70,1,4,1,1,2,reference,returns the rodin database status object for this exception,get the status of the status of the given connection,1.2183324802375697e-231,0.2,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
70,3,3,1,1,1,alex1,get the status of the status of the given connection,returns the rodin database status object for this exception,1.2183324802375697e-231,0.2,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
70,4,3,2,2,2,reference,returns the rodin database status object for this exception,get the status of the status of the given connection,1.2183324802375697e-231,0.2,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
70,6,2,2,3,2,alex1,get the status of the status of the given connection,returns the rodin database status object for this exception,1.2183324802375697e-231,0.2,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
71,1,4,1,1,2,reference,ensures that a rodin file cannot be moved to a null container,test a move to a file,3.315983935797669e-155,0.24525296078096154,0.07357588823428847,8.18558927632837e-309,8.18558927632837e-309,2
71,3,3,3,1,2,alex1,test a move to a file,ensures that a rodin file cannot be moved to a null container,3.315983935797669e-155,0.24525296078096154,0.07357588823428847,8.18558927632837e-309,8.18558927632837e-309,2
71,4,3,3,2,2,alex1,test a move to a file,ensures that a rodin file cannot be moved to a null container,3.315983935797669e-155,0.24525296078096154,0.07357588823428847,8.18558927632837e-309,8.18558927632837e-309,2
71,6,4,1,1,2,reference,ensures that a rodin file cannot be moved to a null container,test a move to a file,3.315983935797669e-155,0.24525296078096154,0.07357588823428847,8.18558927632837e-309,8.18558927632837e-309,2
72,1,2,4,2,1,reference,ensures cycles are ignored,tests that a pure pure pure,0.0,0.0,0.0,0.0,0.0,1
72,3,1,4,3,1,alex1,tests that a pure pure pure,ensures cycles are ignored,0.0,0.0,0.0,0.0,0.0,1
72,4,2,3,2,1,reference,ensures cycles are ignored,tests that a pure pure pure,0.0,0.0,0.0,0.0,0.0,1
72,6,1,4,3,1,alex1,tests that a pure pure pure,ensures cycles are ignored,0.0,0.0,0.0,0.0,0.0,1
73,1,4,3,1,3,reference,this adds a property descriptor for the assignement feature,this adds a property descriptor for the <UNK> feature,0.7506238537503395,0.8888888888888888,0.75,0.7142857142857143,0.6666666666666666,4
73,3,4,3,3,3,alex1,this adds a property descriptor for the <UNK> feature,this adds a property descriptor for the assignement feature,0.7506238537503395,0.8888888888888888,0.75,0.7142857142857143,0.6666666666666666,4
73,4,3,3,2,2,alex1,this adds a property descriptor for the <UNK> feature,this adds a property descriptor for the assignement feature,0.7506238537503395,0.8888888888888888,0.75,0.7142857142857143,0.6666666666666666,4
73,6,4,1,2,2,reference,this adds a property descriptor for the assignement feature,this adds a property descriptor for the <UNK> feature,0.7506238537503395,0.8888888888888888,0.75,0.7142857142857143,0.6666666666666666,4
74,1,3,1,2,3,reference,returns all of the source roots specified in the source bundle providing,get all source roots of the plugin,5.1009321744749914e-155,0.34967261396925226,0.16318055318565106,1.0892663493304385e-308,1.0892663493304385e-308,3
74,3,4,1,1,4,alex1,get all source roots of the plugin,returns all of the source roots specified in the source bundle providing,5.1009321744749914e-155,0.34967261396925226,0.16318055318565106,1.0892663493304385e-308,1.0892663493304385e-308,3
74,4,3,3,3,3,reference,returns all of the source roots specified in the source bundle providing,get all source roots of the plugin,5.1009321744749914e-155,0.34967261396925226,0.16318055318565106,1.0892663493304385e-308,1.0892663493304385e-308,3
74,6,4,1,1,3,alex1,get all source roots of the plugin,returns all of the source roots specified in the source bundle providing,5.1009321744749914e-155,0.34967261396925226,0.16318055318565106,1.0892663493304385e-308,1.0892663493304385e-308,3
75,1,1,3,4,1,reference,removes the mapping between the designated sm2 client identifier and,invalidate the session with the session id,8.676910262183261e-232,0.18612544500887301,1.4495000173229606e-308,1.4495000173229606e-308,1.4495000173229606e-308,1
75,3,4,1,1,3,alex1,invalidate the session with the session id,removes the mapping between the designated sm2 client identifier and,8.676910262183261e-232,0.18612544500887301,1.4495000173229606e-308,1.4495000173229606e-308,1.4495000173229606e-308,1
75,4,3,2,2,2,alex1,invalidate the session with the session id,removes the mapping between the designated sm2 client identifier and,8.676910262183261e-232,0.18612544500887301,1.4495000173229606e-308,1.4495000173229606e-308,1.4495000173229606e-308,1
75,6,2,4,2,1,reference,removes the mapping between the designated sm2 client identifier and,invalidate the session with the session id,8.676910262183261e-232,0.18612544500887301,1.4495000173229606e-308,1.4495000173229606e-308,1.4495000173229606e-308,1
76,1,4,2,1,2,reference,here the local container description will be stored on disk,save the current line to the given file,8.436497969708995e-232,0.09735009788392564,1.7328892633971685e-308,1.7328892633971685e-308,1.7328892633971685e-308,1
76,3,2,3,1,1,alex1,save the current line to the given file,here the local container description will be stored on disk,8.436497969708995e-232,0.09735009788392564,1.7328892633971685e-308,1.7328892633971685e-308,1.7328892633971685e-308,1
76,4,3,2,2,2,reference,here the local container description will be stored on disk,save the current line to the given file,8.436497969708995e-232,0.09735009788392564,1.7328892633971685e-308,1.7328892633971685e-308,1.7328892633971685e-308,1
76,6,3,2,1,1,alex1,save the current line to the given file,here the local container description will be stored on disk,8.436497969708995e-232,0.09735009788392564,1.7328892633971685e-308,1.7328892633971685e-308,1.7328892633971685e-308,1
77,1,2,3,1,3,reference,marks the start of the interval,mark the specified value of the current time,7.176381577237209e-155,0.375,0.14285714285714285,2.2250738585072626e-308,2.2250738585072626e-308,3
77,3,2,4,1,2,alex1,mark the specified value of the current time,marks the start of the interval,7.176381577237209e-155,0.375,0.14285714285714285,2.2250738585072626e-308,2.2250738585072626e-308,3
77,4,2,3,2,1,alex1,mark the specified value of the current time,marks the start of the interval,7.176381577237209e-155,0.375,0.14285714285714285,2.2250738585072626e-308,2.2250738585072626e-308,3
77,6,3,3,2,1,reference,marks the start of the interval,mark the specified value of the current time,7.176381577237209e-155,0.375,0.14285714285714285,2.2250738585072626e-308,2.2250738585072626e-308,3
78,1,4,1,1,2,reference,check that the user login and password are set on session,test of login method of class session,7.521821744402224e-232,0.16134803485935978,1.25653953070478e-308,1.25653953070478e-308,1.25653953070478e-308,1
78,3,4,1,1,3,alex1,test of login method of class session,check that the user login and password are set on session,7.521821744402224e-232,0.16134803485935978,1.25653953070478e-308,1.25653953070478e-308,1.25653953070478e-308,1
78,4,4,1,1,3,reference,check that the user login and password are set on session,test of login method of class session,7.521821744402224e-232,0.16134803485935978,1.25653953070478e-308,1.25653953070478e-308,1.25653953070478e-308,1
78,6,4,1,1,3,alex1,test of login method of class session,check that the user login and password are set on session,7.521821744402224e-232,0.16134803485935978,1.25653953070478e-308,1.25653953070478e-308,1.25653953070478e-308,1
79,1,4,1,1,3,reference,create a new socket process for a new connection,creates a new server process,4.1711849316776384e-155,0.26959737847033294,0.11233224102930539,9.997901319273777e-309,9.997901319273777e-309,3
79,3,4,2,1,2,alex1,creates a new server process,create a new socket process for a new connection,4.1711849316776384e-155,0.26959737847033294,0.11233224102930539,9.997901319273777e-309,9.997901319273777e-309,3
79,4,3,2,2,2,alex1,creates a new server process,create a new socket process for a new connection,4.1711849316776384e-155,0.26959737847033294,0.11233224102930539,9.997901319273777e-309,9.997901319273777e-309,3
79,6,4,1,1,3,reference,create a new socket process for a new connection,creates a new server process,4.1711849316776384e-155,0.26959737847033294,0.11233224102930539,9.997901319273777e-309,9.997901319273777e-309,3
80,1,4,3,2,3,reference,test of get codigo method of class proyectoventadepasajes,test of get <UNK> method of class org,7.508645449069235e-78,0.75,0.5714285714285714,0.3333333333333333,2.2250738585072626e-308,4
80,3,2,4,1,2,alex1,test of get <UNK> method of class org,test of get codigo method of class proyectoventadepasajes,7.508645449069235e-78,0.75,0.5714285714285714,0.3333333333333333,2.2250738585072626e-308,4
80,4,2,3,4,2,reference,test of get codigo method of class proyectoventadepasajes,test of get <UNK> method of class org,7.508645449069235e-78,0.75,0.5714285714285714,0.3333333333333333,2.2250738585072626e-308,4
80,6,2,3,3,2,alex1,test of get <UNK> method of class org,test of get codigo method of class proyectoventadepasajes,7.508645449069235e-78,0.75,0.5714285714285714,0.3333333333333333,2.2250738585072626e-308,4
